cod_apo,regiao,ano_modelo,tipo_franq,val_franq,is_casco,utilizacao,clas_bonus,perc_bonus,sexo,idade_condutor,exposicao,pre_casco,n_sinistros,valor_sinistro
178279519,21,2013,2,2132,47198,2,1,0,F,31.148528405201915,0.49555099247091033,1271,0,0
59376126,21,2014,1,1707,41605,1,0,20,F,58.23956194387406,0.3668720054757016,1156,0,0
73670273,21,2011,1,2108,25831,2,1,0,F,37.99315537303217,0.049281314168377825,818,0,0
236569425,21,2014,1,1596,35518,2,3,20,F,36.002737850787135,0.3860369609856263,1245,0,0
80585544,21,2018,1,1444,40559,0,7,30,F,41.38809034907597,0.37782340862423,857,0,0
269495565,21,2011,1,1530,20437,0,2,15,F,45.20739219712526,0.32854209445585214,1235,0,0
117711515,21,2007,1,2322,27623,2,9,20,F,77.08145106091717,0.13141683778234087,1494,0,0
243730268,21,2016,1,1920,62180,1,0,49,M,52.85420944558521,0.14784394250513347,1358,0,0
51020310,21,2015,1,1528,31997,2,5,30,F,50.89664613278576,0.1971252566735113,398,0,0
61173743,21,2013,4,2161,27702,1,3,20,F,47.26899383983573,0.4216290212183436,719,0,0
286512108,21,2018,2,4597,75013,2,1,10,M,54.94318959616701,0.03285420944558522,1876,0,0
200927193,21,2013,1,1964,30545,2,7,40,F,92.04654346338124,0.49555099247091033,709,0,0
157864185,21,2011,1,1623,15727,2,0,0,M,66.6694045174538,0.06844626967830253,861,0,0
97315726,21,2013,2,2940,28745,2,1,10,M,78.95414099931554,0.2518822724161533,1596,0,0
90948926,21,2014,1,1912,52653,1,9,0,M,47.45242984257358,0.48186173853524983,1371,0,0
133225697,21,2012,2,3835,44583,0,0,0,M,71.6413415468857,0.49555099247091033,1770,0,0
176488531,21,2016,1,2869,71393,2,4,25,F,72.65434633812457,0.10951403148528405,2017,0,0
271325551,21,2015,1,1661,40374,2,2,15,M,39.611225188227245,0.49555099247091033,1454,1,0
248933557,21,2018,1,1613,59286,0,9,44,M,67.5482546201232,0.49555099247091033,975,0,0
131442986,21,2016,1,1338,38990,1,0,20,F,51.93976728268309,0.4079397672826831,1702,0,0
195302439,21,2015,2,3488,41875,2,1,10,F,32.681724845995895,0.49555099247091033,2015,0,0
61402028,21,2018,1,1851,48782,2,1,10,M,64.34770704996578,0.4188911704312115,1551,0,0
215762000,21,2009,1,1796,23114,1,7,0,M,43.07460643394935,0.49555099247091033,812,0,0
93832095,21,2018,1,2009,41001,1,1,0,F,33.08145106091718,0.3586584531143053,791,0,0
210648486,21,2013,2,3367,32127,2,1,10,M,37.73305954825462,0.48459958932238195,2147,0,0
129988949,21,2018,1,2034,54718,2,9,10,M,71.62765229295003,0.33675564681724846,1465,0,0
90704785,21,2012,1,1141,20847,1,7,0,M,39.58110882956879,0.49555099247091033,541,0,0
168894921,21,2008,1,1565,22540,2,4,25,M,51.27173169062286,0.4736481861738535,1084,0,0
150722699,21,2012,1,2807,50733,2,6,35,M,69.59069130732375,0.36413415468856947,2180,0,0
75671920,21,2015,1,1554,25732,2,7,40,F,61.56331279945243,0.49555099247091033,1318,0,0
33957855,21,2017,1,1944,38684,2,5,30,F,42.19849418206708,0.12320328542094455,1296,0,0
110041318,21,2016,1,1898,42420,2,6,30,M,37.607118412046546,0.12867898699520877,1656,0,0
245105210,21,2017,1,2732,76999,2,8,30,F,57.08145106091718,0.2327173169062286,2662,0,0
137447302,21,2009,2,2987,17590,2,1,10,F,44.982888432580424,0.08213552361396304,1603,0,0
281270986,21,2018,1,1520,45666,2,1,10,F,60.323066392881586,0.47091033538672145,1415,0,0
68752610,21,2018,1,1733,40128,0,3,20,M,34.064339493497606,0.45722108145106094,1063,0,0
163414608,21,2013,2,3754,47991,0,3,20,M,66.04517453798768,0.49555099247091033,1410,0,0
273589345,21,2018,1,1605,50841,2,6,30,M,53.8507871321013,0.49555099247091033,1462,0,0
180991821,21,2015,1,1397,26528,2,4,25,M,38.91854893908282,0.49555099247091033,1152,1,85
194004112,21,2014,1,1582,25625,2,3,20,M,39.854893908282,0.07118412046543464,749,0,0
70181541,21,2019,1,1811,58302,0,0,0,F,57.17180013689254,0.3750855578370979,1508,0,0
211347269,21,2012,1,1607,24500,2,3,20,M,41.82340862422998,0.2792607802874743,973,0,0
265082797,21,2015,1,1444,26711,0,6,30,M,71.26351813826146,0.08213552361396304,1038,0,0
104604278,21,2015,1,1974,55549,1,0,30,F,33.07871321013005,0.06297056810403832,1161,0,0
186908423,21,2019,2,3119,38309,2,0,0,M,38.26694045174538,0.49555099247091033,1559,0,0
136946338,21,2014,2,1843,33148,2,1,0,F,41.34428473648186,0.3203285420944558,1119,0,0
114723236,21,2013,1,1286,24251,0,9,30,M,72.23545516769336,0.4134154688569473,424,0,0
255062498,21,2017,2,1608,52270,2,2,0,M,58.143737166324435,0.49555099247091033,1059,0,0
200192606,21,2013,1,1590,29637,2,5,0,M,23.014373716632445,0.4736481861738535,1321,5,5089
60284331,21,2011,1,1063,25401,0,5,28,F,42.053388090349074,0.32306639288158795,779,0,0
59840823,21,2009,1,1379,15102,1,0,30,F,46.03148528405202,0.10403832991101986,875,0,0
73882449,21,2014,1,1520,38280,2,2,15,M,47.129363449691994,0.04654346338124572,1419,0,0
163310852,21,2012,2,2940,30848,0,6,30,F,46.913073237508556,0.49555099247091033,585,0,0
214470452,21,2011,1,1608,19991,2,7,30,F,41.634496919917865,0.09034907597535935,909,0,0
175847512,21,2014,1,1615,42087,2,9,0,M,53.92470910335387,0.038329911019849415,1061,0,0
117731296,21,2016,1,1872,42685,2,5,30,M,65.45653661875428,0.49555099247091033,1371,0,0
241468423,21,2017,1,2239,60961,0,5,30,M,43.56741957563313,0.02737850787132101,1062,0,0
45169808,21,2018,1,1544,46710,1,0,30,F,47.53182751540041,0.49555099247091033,957,0,0
209734558,21,2015,1,2107,51807,2,2,15,M,83.30732375085557,0.49555099247091033,1001,0,0
139313899,21,2012,1,1978,32300,2,0,0,M,34.53798767967146,0.35592060232717315,876,0,0
251250238,21,2013,1,1444,39395,0,9,30,F,43.214236824093085,0.49555099247091033,1212,0,0
191474465,21,2019,1,3000,79377,2,0,0,F,46.52977412731006,0.3997262149212868,2109,0,0
231396962,21,2014,1,2421,49753,2,5,30,M,38.7460643394935,0.10951403148528405,1085,0,0
208092593,21,2016,1,2863,65355,2,0,0,M,33.804243668720055,0.10951403148528405,1860,0,0
149524762,21,2005,1,1774,14378,2,0,0,M,82.5242984257358,0.30937713894592744,695,0,0
217252377,21,2014,1,1795,35624,2,9,15,M,62.20670773442848,0.49555099247091033,1464,0,0
169128393,21,2014,1,1605,33246,2,3,20,M,62.7460643394935,0.30937713894592744,1259,0,0
215224530,21,2010,1,803,21344,2,9,20,F,43.115674195756334,0.49555099247091033,1456,0,0
170540965,21,2013,1,2374,42894,2,0,0,M,25.867214236824093,0.2299794661190965,1738,0,0
144935793,21,2015,1,1890,57905,0,9,30,F,66.62012320328542,0.2272416153319644,660,0,0
179575399,21,2016,1,1476,35833,0,1,12,F,30.92950034223135,0.2464065708418891,1070,0,0
172810592,21,2012,1,1709,22940,2,4,25,F,35.70431211498973,0.23545516769336072,1028,0,0
87746452,21,2015,2,3217,39097,2,0,0,M,53.44284736481862,0.2655715263518138,1575,1,2954
62738749,21,2015,1,1532,39554,2,2,15,F,48.18343600273785,0.25735797399041754,1671,0,0
106020918,21,2013,2,3256,28219,2,7,40,F,56.71184120465435,0.4079397672826831,530,0,0
104081313,21,2018,2,4065,46736,2,0,0,M,47.26899383983573,0.10403832991101986,1463,0,0
114375851,21,2013,1,1516,25819,2,2,15,F,31.225188227241617,0.10951403148528405,950,0,0
159137623,21,2018,1,2174,76628,0,1,12,M,37.07871321013005,0.30116358658453113,1842,0,0
61866630,21,2012,1,1470,29667,0,4,25,M,50.70225872689939,0.49555099247091033,653,0,0
63193272,21,2017,1,1738,42047,2,4,25,F,40.01368925393566,0.49555099247091033,635,0,0
122474103,21,2013,1,2500,23972,2,5,30,M,43.06091718001369,0.13963039014373715,882,0,0
188156257,21,2002,2,2573,12012,0,2,15,M,48.993839835728956,0.14784394250513347,927,0,0
76998984,21,2012,1,1588,24288,0,2,15,M,45.13620807665982,0.47091033538672145,958,0,0
246231318,21,2006,1,1314,13800,2,8,45,M,54.69952087611225,0.42984257357973993,525,0,0
54217255,21,2017,2,3387,44075,2,0,0,M,55.006160164271044,0.49555099247091033,1687,1,80
234848829,21,2012,2,3869,31660,0,3,20,M,63.175906913073234,0.2245037645448323,905,0,0
39332874,21,2017,2,2791,40366,2,2,15,M,66.20396988364134,0.49555099247091033,1561,0,0
76529991,21,2016,2,1988,44591,2,1,0,M,37.817932922655714,0.49555099247091033,632,0,0
65428727,21,2016,2,3061,31717,2,2,15,F,47.3347022587269,0.42984257357973993,1369,0,0
81673676,21,2014,2,1678,32056,2,4,0,F,42.8145106091718,0.33401779603011633,753,0,0
200497914,21,2015,1,2182,42652,2,1,10,M,62.25325119780972,0.4106776180698152,1064,0,0
206455924,21,2010,1,2309,36207,1,0,30,F,40.558521560574945,0.49555099247091033,1510,0,0
91014119,21,2013,1,2807,55968,2,6,35,F,62.16563997262149,0.12320328542094455,1062,0,0
75328420,21,2013,2,1988,37937,2,1,0,F,29.201916495550993,0.49555099247091033,1175,0,0
158789543,21,2016,2,1765,32289,2,5,0,M,65.24845995893224,0.49555099247091033,594,0,0
171176728,21,2014,2,2743,59493,2,1,0,M,55.167693360711844,0.49555099247091033,1105,0,0
238273024,21,2018,2,1508,40609,1,9,0,F,58.62833675564682,0.07939767282683094,885,0,0
68509866,21,2012,1,1461,23040,2,6,35,F,55.657768651608485,0.08761122518822724,1012,0,0
90846328,21,2013,1,2037,42798,2,9,0,F,58.6694045174538,0.39698836413415467,1282,0,0
278912597,21,2012,1,1786,33478,2,1,10,M,64.48459958932239,0.49555099247091033,1354,0,0
172650366,21,2017,1,1613,48145,0,4,25,M,85.0485968514716,0.038329911019849415,0,0,0
209033580,21,2015,2,2565,33861,1,0,20,M,33.51403148528405,0.49555099247091033,917,0,0
94706698,21,2009,1,1938,22560,2,3,0,F,30.308008213552363,0.49555099247091033,155,1,279
51782086,21,2012,1,1417,22045,1,0,0,M,29.50034223134839,0.008213552361396304,758,1,310
47333872,21,2007,2,1601,16773,2,7,0,M,53.80971937029432,0.49555099247091033,574,0,0
120076775,21,2014,1,2209,55244,1,1,30,F,42.05886379192334,0.27104722792607805,1694,0,0
273780038,21,2018,1,1770,47562,2,3,20,M,41.04312114989733,0.2026009582477755,1375,0,0
124740895,21,2019,1,1439,37824,3,6,30,M,36.64065708418891,0.08213552361396304,760,0,0
76642806,21,2015,1,1869,42934,1,0,30,F,30.38740588637919,0.2792607802874743,1544,0,0
284308799,21,2012,2,3569,31764,1,0,30,M,38.559890485968516,0.1806981519507187,1367,0,0
227005513,21,2011,2,1608,22340,2,5,0,M,31.630390143737166,0.42984257357973993,807,0,0
151427976,21,2013,1,1286,20503,0,2,15,F,42.74880219028063,0.4271047227926078,977,0,0
279416918,21,2016,1,2121,48413,2,9,44,M,71.4633812457221,0.06297056810403832,629,0,0
171026213,21,2015,1,1548,45435,2,0,0,F,40.33949349760438,0.3531827515400411,1438,0,0
93843311,21,2012,1,1664,27408,2,0,0,M,32.42984257357974,0.49555099247091033,0,0,0
108622466,21,2013,2,2957,26683,2,1,10,M,37.138945927446954,0.13689253935660506,1621,0,0
173455025,21,2013,1,1352,37264,1,0,30,M,40.26557152635181,0.49555099247091033,1195,0,0
64618747,21,2011,1,1502,26094,2,2,15,M,35.17316906228611,0.2546201232032854,994,0,0
189157396,21,2018,1,1560,36339,2,0,0,F,59.71252566735113,0.49555099247091033,1705,0,0
113963380,21,2016,2,2767,38580,2,1,10,M,35.46885694729637,0.05475701574264202,1622,0,0
105130517,21,2015,1,2764,81047,2,1,0,M,64.66803559206024,0.44353182751540043,1895,0,0
206253332,21,2013,1,1286,22515,0,4,25,F,52.72553045859001,0.1806981519507187,711,0,0
145604277,21,2011,2,3036,20615,2,1,0,M,48.78850102669404,0.09308692676249145,721,0,0
158220739,21,2017,1,1491,49806,2,0,0,M,37.7056810403833,0.13963039014373715,1372,0,0
268506418,21,2014,1,1701,28163,1,0,20,M,32.82135523613963,0.46269678302532513,1089,0,0
166119103,21,2016,1,1491,39302,2,4,25,M,31.45516769336071,0.49555099247091033,1539,0,0
118975421,21,2015,1,1777,39193,2,7,30,F,64.87337440109513,0.49555099247091033,1520,0,0
100959516,21,2015,1,843,35235,2,0,0,M,41.39082819986311,0.15879534565366188,1951,0,0
70145211,21,2011,1,1531,20673,2,5,30,F,61.90554414784394,0.16427104722792607,1053,0,0
136553492,21,2018,1,1520,55510,2,4,25,M,50.96235455167693,0.15605749486652978,1320,0,0
209059245,21,2018,1,2525,112852,1,0,30,M,37.60164271047228,0.49555099247091033,2999,0,0
267057279,21,2018,1,3699,74016,0,7,30,M,35.62765229295003,0.432580424366872,1860,0,0
39952769,21,2011,1,1313,22237,0,7,30,M,79.4031485284052,0.49555099247091033,655,0,0
155678650,21,2012,1,1446,22847,2,3,0,F,28.016427104722794,0.2792607802874743,1045,0,0
104370892,21,2015,1,1795,28808,2,9,10,F,64.0164271047228,0.15058179329226556,916,0,0
232954416,21,2012,2,5803,50693,2,1,0,M,47.13757700205339,0.1861738535249829,1062,0,0
221890410,21,2014,1,2568,61239,2,7,40,F,40.45722108145106,0.49555099247091033,2869,0,0
134980940,21,2016,1,2220,43979,1,0,0,M,22.20123203285421,0.49555099247091033,1132,0,0
158470224,21,2012,1,1929,26334,0,6,30,M,54.8145106091718,0.49555099247091033,795,0,0
254868100,21,2014,1,2079,48306,0,4,25,M,50.94318959616701,0.49555099247091033,911,0,0
41159685,21,2012,1,1447,30794,0,9,30,F,65.19917864476386,0.28199863107460643,747,0,0
203240573,21,2016,2,3783,40864,2,2,15,M,34.13826146475017,0.2026009582477755,920,0,0
153261450,21,2013,1,1786,35467,2,1,10,F,31.304585900068446,0.1998631074606434,1547,0,0
56715882,21,2018,1,2566,77039,2,1,10,M,44.511978097193705,0.3723477070499658,2407,0,0
183213295,21,2012,2,1685,22295,2,3,0,F,28.659822039698838,0.10130047912388775,1052,0,0
276828675,21,2017,1,1415,38524,0,0,0,F,35.98083504449008,0.4928131416837782,2710,0,0
115580797,21,2013,2,2659,33872,0,1,10,F,42.17659137577002,0.49555099247091033,1241,0,0
246595995,21,2016,1,1761,44498,0,4,25,F,44.421629021218344,0.10403832991101986,1067,0,0
243097539,21,2015,2,1787,35984,2,3,0,M,53.67556468172484,0.49555099247091033,771,0,0
127639919,21,2013,1,1229,30434,0,8,40,F,45.275838466803556,0.3860369609856263,828,0,0
238017855,21,2013,2,3584,30745,1,1,0,F,41.91375770020534,0.23819301848049282,1099,0,0
125010253,21,2013,1,1251,40954,0,5,28,F,35.73990417522245,0.48459958932238195,1266,0,0
273306849,21,2016,1,2109,58330,1,0,0,F,44.65160848733744,0.26283367556468173,1929,0,0
80267966,21,2014,1,1330,24822,2,3,20,M,66.25872689938399,0.49555099247091033,1100,0,0
258757386,21,2015,1,1457,35043,1,9,0,F,32.72279260780287,0.4462696783025325,629,0,0
185665456,21,2012,1,4958,30939,2,3,0,M,32.25462012320329,0.14510609171800137,1010,0,0
50470983,21,2013,2,3496,27032,2,9,0,F,53.98494182067078,0.030116358658453114,632,0,0
36350384,21,2017,1,1685,50179,2,3,20,F,29.661875427789184,0.2655715263518138,2500,0,0
104172202,21,2015,1,696,32438,2,3,20,F,60.45722108145106,0.14510609171800137,1922,0,0
237531232,21,2013,1,2085,36275,2,0,0,M,37.842573579739906,0.4654346338124572,1756,0,0
176138752,21,2015,1,2906,49212,0,0,0,F,41.74948665297741,0.49555099247091033,1976,0,0
123003461,21,2018,2,3275,33120,2,0,0,F,41.01574264202601,0.3805612594113621,1470,1,812
53750381,21,2014,2,3180,28056,2,3,0,M,37.74401095140315,0.49555099247091033,811,0,0
36894298,21,2018,1,1433,36844,1,0,10,M,32.47091033538672,0.49555099247091033,1495,0,0
73706326,21,2016,1,3008,40111,2,4,0,F,31.2580424366872,0.10677618069815195,1086,0,0
262539197,21,2018,2,2895,41845,1,0,0,M,40.440793976728266,0.49555099247091033,1431,0,0
189065287,21,2010,2,2874,20471,2,1,0,M,55.06091718001369,0.09308692676249145,825,0,0
58589843,21,2013,1,1641,27745,1,3,21,M,56.903490759753595,0.49555099247091033,1439,0,0
51207986,21,2013,1,726,33856,2,7,30,F,39.09924709103354,0.49555099247091033,1588,0,0
93382877,21,2014,2,1525,25656,2,4,0,F,30.412046543463383,0.49555099247091033,584,0,0
240627235,21,2014,1,2755,56002,2,5,34,M,44.648870636550306,0.019164955509924708,1490,0,0
113582702,21,2016,2,5497,74753,2,2,15,F,54.16563997262149,0.49555099247091033,2872,0,0
239851112,21,2017,2,3684,47885,0,0,0,M,58.86379192334018,0.08487337440109514,1549,0,0
201074691,21,2019,1,1847,57877,2,9,30,M,43.75633127994524,0.03559206023271732,1623,0,0
162790154,21,2005,1,5074,18967,2,0,0,M,37.67008898015058,0.39698836413415467,1027,0,0
218201695,21,2013,2,3092,26264,2,3,0,M,71.78370978781656,0.49555099247091033,619,0,0
222209809,21,2014,2,2937,39203,2,9,0,M,54.92128678986995,0.405201916495551,2049,0,0
76622738,21,2014,2,4213,51650,2,3,20,F,46.77891854893908,0.49555099247091033,1757,1,868
167503882,21,2012,1,1495,21791,2,4,25,M,59.83025325119781,0.49555099247091033,1072,0,0
244809765,21,2013,1,1479,28777,1,1,8,F,51.841204654346335,0.024640657084188913,1080,0,0
228476699,21,2018,1,2832,93410,0,9,30,M,52.13141683778234,0.45722108145106094,4531,0,0
216420028,21,2017,1,3271,35574,2,6,35,F,61.25941136208077,0.49555099247091033,1248,0,0
91660112,21,2010,1,3058,20430,2,0,0,F,40.284736481861735,0.1697467488021903,870,0,0
210672559,21,2014,2,1833,36405,2,5,0,M,34.60917180013689,0.049281314168377825,1065,0,0
65525226,21,2015,1,1851,49040,2,5,30,M,63.40041067761807,0.49555099247091033,1451,1,0
39730930,21,2013,2,3455,27546,2,3,20,F,44.84873374401095,0.49555099247091033,1038,0,0
198315667,21,2010,2,5614,40085,2,0,0,M,37.06228610540725,0.49555099247091033,1997,0,0
54851829,21,2016,1,1590,31425,2,0,0,M,81.48939082819986,0.34223134839151265,733,0,0
281895590,21,2013,1,1869,30564,2,0,0,M,66.33264887063655,0.0054757015742642025,1070,0,0
158860420,21,2016,1,1528,33709,2,9,0,F,71.55373032169747,0.4106776180698152,846,0,0
228431833,21,2018,2,3939,69405,2,0,0,F,30.026009582477755,0.13689253935660506,1036,0,0
56978842,21,2014,1,1345,24245,1,5,0,F,31.86858316221766,0.1806981519507187,553,0,0
147107110,21,2018,1,1588,58956,0,7,30,F,39.14579055441479,0.49555099247091033,1168,0,0
77260614,21,2014,1,1427,26069,2,5,30,M,44.23545516769336,0.36413415468856947,827,0,0
73067340,21,2016,1,1397,28154,2,2,15,F,67.30732375085557,0.07939767282683094,1470,0,0
209083848,21,2015,2,2858,38734,2,6,30,F,71.62765229295003,0.49555099247091033,981,2,702
112956662,21,2014,1,1627,43652,2,2,15,M,36.07118412046543,0.49555099247091033,1472,0,0
210412509,21,2017,2,3749,44498,2,0,0,M,63.76454483230664,0.10951403148528405,1745,0,0
52142787,21,2015,1,2526,55622,2,2,0,M,37.8507871321013,0.3887748117727584,1275,0,0
165246328,21,2016,1,1678,39821,2,9,0,M,44.290212183436005,0.09034907597535935,554,0,0
91455885,21,2016,1,1848,70952,0,3,22,F,42.502395619438744,0.4134154688569473,0,0,0
156058246,21,2008,2,3076,17840,2,1,10,M,31.071868583162217,0.3394934976043806,245,0,0
55635470,21,2015,1,2037,53124,2,9,0,M,74.47227926078028,0.49555099247091033,1228,0,0
206063248,21,2010,2,1575,21590,2,1,0,M,50.03148528405202,0.3203285420944558,562,0,0
208882870,21,2011,1,1515,17266,1,5,0,M,44.648870636550306,0.008213552361396304,455,0,0
227101747,21,2019,1,1944,51582,2,0,0,M,42.280629705681044,0.2053388090349076,1187,0,0
241206064,21,2017,4,4388,61279,2,0,0,M,51.422313483915126,0.11498973305954825,865,0,0
272803508,21,2013,1,1485,29613,1,9,0,F,37.28405201916495,0.15605749486652978,651,0,0
199849155,21,2009,1,1675,17944,2,2,15,F,67.0280629705681,0.2190280629705681,871,0,0
60382920,21,2018,1,2071,78845,0,3,22,M,63.6933607118412,0.49555099247091033,1879,0,0
202676429,21,2019,1,2159,63795,1,0,0,F,39.87132101300479,0.49555099247091033,1661,0,0
69904723,21,2012,2,2781,17222,2,1,0,F,35.129363449691994,0.34223134839151265,495,0,0
234430898,21,2014,1,1291,25550,2,9,0,F,66.35181382614647,0.4490075290896646,942,0,0
209682931,21,2013,1,2710,54217,1,5,30,M,66.92128678986995,0.2026009582477755,1078,0,0
95151101,21,2014,1,1523,34284,0,1,10,M,37.44284736481862,0.24914442162902123,1297,0,0
235784337,21,2014,1,1646,39919,0,4,25,F,49.03764544832307,0.49555099247091033,831,0,0
54075207,21,2018,1,1935,38516,2,0,0,M,65.26488706365502,0.49555099247091033,1106,0,0
219894187,21,2014,1,1568,31337,1,1,30,F,43.54277891854894,0.049281314168377825,925,0,0
190365826,21,2019,1,1693,58046,0,0,0,F,35.92060232717317,0.24093086926762491,0,0,0
42982109,21,2013,1,1607,29129,1,0,49,F,67.73169062286105,0.2464065708418891,718,0,0
35054264,21,2013,1,1828,35524,1,0,0,F,37.62354551676933,0.49555099247091033,724,0,0
229643507,21,2017,1,2552,67958,2,1,10,F,45.95756331279945,0.49555099247091033,2718,0,0
80072360,21,2018,1,2389,85137,1,0,30,M,34.53798767967146,0.06297056810403832,975,0,0
143285185,21,2015,1,1422,39501,2,5,0,M,58.35455167693361,0.10677618069815195,0,0,0
50063523,21,2011,1,1286,21183,0,7,30,F,40.26830937713895,0.15605749486652978,768,0,0
50833554,21,2014,2,2910,37613,2,5,30,M,32.87063655030801,0.49555099247091033,1059,0,0
175463199,21,2012,2,2764,57447,2,1,0,M,52.72279260780287,0.49555099247091033,1663,0,0
144114917,21,2011,1,1575,34151,0,9,30,M,49.82340862422998,0.38329911019849416,945,0,0
227700949,21,2019,1,1780,66761,2,0,0,F,27.422313483915126,0.49555099247091033,1913,0,0
37971624,21,2014,1,1636,31477,1,0,30,F,41.53593429158111,0.49555099247091033,997,0,0
148986483,21,2013,1,1456,30743,1,0,0,F,66.7378507871321,0.49555099247091033,590,0,0
193042056,21,2018,1,1255,41303,0,4,25,M,55.86858316221766,0.49555099247091033,398,0,0
231153541,21,2018,2,3397,35915,2,3,20,F,48.70362765229295,0.49555099247091033,1079,0,0
107059845,21,2018,2,3032,40196,2,7,40,F,45.68925393566051,0.07118412046543464,802,0,0
137649057,21,2012,2,3798,22686,2,3,20,M,61.177275838466805,0.4353182751540041,1357,0,0
74714159,21,2012,1,1758,26273,1,0,30,F,32.24093086926762,0.49555099247091033,1113,0,0
277176471,21,2015,1,2640,27863,1,6,0,F,70.62559890485969,0.4544832306639288,808,0,0
126681711,21,2012,1,1500,26153,2,2,15,M,58.13826146475017,0.49555099247091033,1554,0,0
211314303,21,2018,1,1658,37318,2,7,40,M,42.5242984257358,0.008213552361396304,1373,0,0
251871148,21,2013,1,1785,26347,2,6,30,F,36.7501711156742,0.03285420944558522,944,0,0
242358804,21,2015,1,1795,36252,1,9,40,F,65.93292265571526,0.08487337440109514,1367,0,0
209447875,21,2016,1,1549,34021,0,9,30,F,53.21834360027378,0.49555099247091033,792,0,0
89775251,21,2015,1,1868,34914,2,9,15,F,40.550308008213555,0.057494866529774126,882,0,0
208524540,21,2018,4,4047,51103,2,8,45,M,55.58110882956879,0.30390143737166325,758,0,0
44877770,21,2013,1,1719,23735,2,5,30,M,42.444900752908964,0.49555099247091033,1046,0,0
283047994,21,2019,1,1639,74563,2,0,0,M,40.0082135523614,0.49555099247091033,2187,0,0
238097768,21,2010,2,4976,40763,2,1,10,M,40.049281314168375,0.49555099247091033,2026,0,0
269311369,21,2012,1,1357,21791,2,0,0,M,38.340862422997944,0.1861738535249829,817,0,0
142942729,21,2016,1,2611,70228,2,9,0,F,64.47091033538672,0.4490075290896646,1659,0,0
140289851,21,2018,1,1376,36705,1,0,10,M,31.42778918548939,0.12867898699520877,1134,0,0
215787770,21,2016,2,5497,69127,2,0,0,F,23.720739219712527,0.013689253935660506,3820,0,0
164025526,21,2015,1,1558,35491,1,1,0,F,35.09377138945928,0.37782340862423,1106,0,0
44581000,21,2014,2,2918,38957,2,4,25,M,60.76933607118412,0.2737850787132101,1176,0,0
225914057,21,2014,1,1675,48169,0,9,30,M,68.5284052019165,0.487337440109514,1643,0,0
83318136,21,2017,1,2742,80253,2,9,20,F,37.28405201916495,0.39698836413415467,1867,0,0
138680662,21,2012,1,1900,48202,1,0,49,M,31.351129363449694,0.4106776180698152,1476,0,0
241540715,21,2014,1,1746,57697,2,9,0,F,49.2539356605065,0.49007529089664614,1510,0,0
235133492,21,2017,1,1497,47847,1,1,30,M,37.45379876796714,0.27104722792607805,1234,0,0
244075030,21,2015,2,2888,32817,0,7,30,F,39.15126625598905,0.49555099247091033,1070,0,0
44367230,21,2014,1,1446,24568,2,0,0,M,53.987679671457904,0.49555099247091033,1288,0,0
121226852,21,2015,1,1675,31821,0,9,30,F,65.3305954825462,0.3887748117727584,760,0,0
200418824,21,2017,1,1904,66773,2,1,10,M,49.56605065023956,0.12046543463381246,2675,0,0
228751139,21,2016,1,1800,31563,2,0,0,F,35.493497604380565,0.02737850787132101,2084,0,0
276990276,21,2006,2,3256,16412,2,0,0,M,32.106776180698155,0.47091033538672145,901,0,0
260281389,21,2015,1,2337,32327,1,3,0,M,24.71731690622861,0.49555099247091033,1477,0,0
232215516,21,2017,2,1810,41585,2,1,0,M,58.672142368240934,0.49555099247091033,887,0,0
241541887,21,2013,1,1408,33201,2,5,30,M,40.92539356605065,0.3668720054757016,561,0,0
95223555,21,2014,2,1229,31009,0,4,25,F,53.73032169746749,0.008213552361396304,1004,0,0
59122324,21,2009,3,2188,16927,1,8,40,M,85.13347022587268,0.3394934976043806,529,0,0
113753590,21,2012,1,1223,21303,1,4,25,M,58.06981519507187,0.47091033538672145,697,0,0
238757943,21,2008,2,3017,17487,2,2,0,M,56.591375770020534,0.46269678302532513,855,0,0
217009397,21,2014,2,1493,37399,2,4,0,M,55.75085557837098,0.03285420944558522,758,0,0
173277209,21,2012,1,1627,23829,2,3,20,F,42.63107460643395,0.2737850787132101,928,0,0
132054863,21,2011,2,2781,17267,2,1,0,F,29.87816563997262,0.4736481861738535,694,1,369
248377754,21,2005,1,1208,12988,0,1,10,M,51.23613963039014,0.49555099247091033,914,0,0
189874413,21,2018,1,1516,41330,2,1,10,M,65.8754277891855,0.12320328542094455,1276,0,0
95164816,21,2013,1,1456,28110,2,5,30,F,33.177275838466805,0.3860369609856263,1307,0,0
236566249,21,2014,2,1437,33218,2,2,0,M,30.080766598220396,0.1943874058863792,546,1,150
170385124,21,2012,1,1974,37444,2,7,30,F,44.5201916495551,0.49555099247091033,1546,0,0
51579524,21,2019,1,1537,47452,1,0,0,M,31.73990417522245,0.49555099247091033,1359,0,0
40311215,21,2018,1,1828,70844,2,7,30,M,62.59000684462697,0.3860369609856263,1642,0,0
69854591,21,2015,1,3145,77749,0,9,44,M,44.97467488021903,0.4161533196440794,1933,0,0
226501856,21,2011,2,3180,22159,2,1,0,M,57.002053388090346,0.49555099247091033,722,0,0
195325194,21,2014,1,1415,32773,0,5,30,M,35.2498288843258,0.459958932238193,912,0,0
92270985,21,2015,1,1619,34379,1,0,0,F,26.431211498973305,0.3066392881587953,1359,0,0
283124470,21,2009,1,1565,26635,1,0,20,F,62.77344284736482,0.49555099247091033,965,0,0
